00:47:53.056 febs [SessionValidationThread-1] INFO  o.a.s.s.m.AbstractValidatingSessionManager - Validating all active sessions...
13:31:30.322 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'menuService' of type [com.xsz.system.service.impl.MenuServiceImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:31:30.363 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'shiroRealm' of type [com.xsz.common.shiro.ShiroRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:31:30.400 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisSessionDAO' of type [org.crazycake.shiro.RedisSessionDAO] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:31:30.420 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionManager' of type [org.apache.shiro.web.session.mgt.DefaultWebSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:31:30.478 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:31:30.558 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:31:31.799 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9020 (http)
13:31:31.847 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9020"]
13:31:31.887 febs [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
13:31:31.887 febs [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.32
13:31:31.915 febs [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_131\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\ProgramData\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\Git\cmd;C:\Users\jiyu\AppData\Local\Microsoft\WindowsApps;;.]
13:31:32.231 febs [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
13:31:32.231 febs [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 15636 ms
13:31:32.549 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
13:31:32.550 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
13:31:32.551 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
13:31:32.551 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
13:31:32.552 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'xssFilter' to urls: [/*]
13:31:32.552 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
13:31:32.552 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'shiroFilterFactoryBean' to: [/*]
13:31:32.552 febs [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
13:31:32.555 febs [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*]
13:31:32.694 febs [localhost-startStop-1] INFO  com.xsz.common.xss.XssFilter - ------------ xss filter init ------------
13:31:33.865 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
13:31:33.885 febs [main] INFO  o.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
13:31:33.885 febs [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.0 created.
13:31:33.904 febs [main] INFO  o.s.s.quartz.LocalDataSourceJobStore - Using db table-based data access locking (synchronization).
13:31:33.907 febs [main] INFO  o.s.s.quartz.LocalDataSourceJobStore - JobStoreCMT initialized.
13:31:33.909 febs [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'MyScheduler' with instanceId 'DESKTOP-5G79DEK1592890293869'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 20 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

13:31:33.909 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'MyScheduler' initialized from an externally provided properties instance.
13:31:33.909 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.0
13:31:33.911 febs [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@7b1a30e5
13:31:34.610 febs [main] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.job.dao.JobMapper.queryList
13:31:34.610 febs [main] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 615 ms
13:31:34.610 febs [main] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> select job_id jobId,bean_name beanName,method_name methodName, params,cron_expression cronExpression,status,remark,create_time createTime from t_job order by job_id
13:31:38.939 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/common/download]}" onto public void com.xsz.common.controller.CommonController.fileDownload(java.lang.String,java.lang.Boolean,javax.servlet.http.HttpServletResponse) throws java.io.IOException,com.xsz.common.exception.FileDownloadException
13:31:38.942 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test],methods=[GET]}" onto public int com.xsz.common.controller.TestController.testLimiter()
13:31:38.943 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job]}" onto public java.lang.String com.xsz.job.controller.JobController.index()
13:31:38.943 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/delete]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.deleteJob(java.lang.String)
13:31:38.944 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/add]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.addJob(com.xsz.job.domain.Job)
13:31:38.944 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/resume]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.resumeJob(java.lang.String)
13:31:38.944 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/pause]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.pauseJob(java.lang.String)
13:31:38.944 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/checkCron]}" onto public boolean com.xsz.job.controller.JobController.checkCron(java.lang.String)
13:31:38.944 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/list]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.xsz.job.controller.JobController.jobList(com.xsz.common.domain.QueryRequest,com.xsz.job.domain.Job)
13:31:38.944 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/getJob]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.getJob(java.lang.Long)
13:31:38.944 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/excel]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.jobExcel(com.xsz.job.domain.Job)
13:31:38.945 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/csv]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.jobCsv(com.xsz.job.domain.Job)
13:31:38.945 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/update]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.updateJob(com.xsz.job.domain.Job)
13:31:38.945 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/run]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.runJob(java.lang.String)
13:31:38.945 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/getSysCronClazz]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.getSysCronClazz(com.xsz.job.domain.Job)
13:31:38.947 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog]}" onto public java.lang.String com.xsz.job.controller.JobLogController.index()
13:31:38.947 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog/delete]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobLogController.deleteJobLog(java.lang.String)
13:31:38.947 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog/list]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.xsz.job.controller.JobLogController.jobLogList(com.xsz.common.domain.QueryRequest,com.xsz.job.domain.JobLog)
13:31:38.947 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog/excel]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobLogController.jobLogExcel(com.xsz.job.domain.JobLog)
13:31:38.947 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog/csv]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobLogController.jobLogCsv(com.xsz.job.domain.JobLog)
13:31:38.950 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/category],methods=[POST]}" onto public java.lang.String com.xsz.product.controller.CategoryController.index()
13:31:38.951 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryListByDishes/{dishesId}],methods=[GET]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryListByDishes(java.lang.Long)
13:31:38.951 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryListPage],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.xsz.product.controller.CategoryController.categoryListPage(com.xsz.common.domain.QueryRequest,com.xsz.product.form.CategoryForm)
13:31:38.951 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryList],methods=[GET]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryList()
13:31:38.951 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/getCategory/{categoryId}],methods=[GET]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.getCategory(java.lang.Long)
13:31:38.952 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryAdd],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryAdd(com.xsz.product.form.CategoryForm)
13:31:38.952 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryUpdate],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryUpdate(com.xsz.product.form.CategoryForm)
13:31:38.952 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryDelete/{categoryId}],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryDelete(java.lang.Long)
13:31:38.953 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishes],methods=[POST]}" onto public java.lang.String com.xsz.product.controller.DishesController.index()
13:31:38.954 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/getDishes/{dishesId}],methods=[GET]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesController.getDishes(java.lang.Long)
13:31:38.954 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesAdd],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesController.dishesAdd(com.xsz.product.form.DishesForm)
13:31:38.954 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesUpdate],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesController.dishesUpdate(com.xsz.product.form.DishesForm)
13:31:38.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesDelete],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesController.dishesDelete(java.lang.String)
13:31:38.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesFileUpload/{dishesId}],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesController.dishesFileUpload(java.lang.Long,javax.servlet.http.HttpServletRequest,org.springframework.web.multipart.MultipartHttpServletRequest)
13:31:38.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesList],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.xsz.product.controller.DishesController.dishesList(com.xsz.common.domain.QueryRequest,com.xsz.product.form.DishesForm)
13:31:38.957 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesModelUpdate/{dishesId}],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesModelController.dishesModelUpdate(java.lang.Long,java.lang.String)
13:31:38.958 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesModelListPage/{dishesId}],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.xsz.product.controller.DishesModelController.dishesModelListPage(com.xsz.common.domain.QueryRequest,java.lang.Long)
13:31:38.958 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesModelAdd/{dishesId}],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesModelController.dishesModelAdd(java.lang.Long,java.lang.String)
13:31:38.960 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/product/product]}" onto public java.lang.String com.xsz.product.controller.ProductController.index(org.springframework.ui.Model)
13:31:38.960 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/product/delete]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.ProductController.deleteUsers(java.lang.String)
13:31:38.960 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/product/checkPassword]}" onto public boolean com.xsz.product.controller.ProductController.checkPassword(java.lang.String)
13:31:38.960 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/product/changeAvatar]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.ProductController.changeAvatar(java.lang.String)
13:31:38.960 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/product/updatePassword]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.ProductController.updatePassword(java.lang.String)
13:31:38.960 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/product/profile]}" onto public java.lang.String com.xsz.product.controller.ProductController.profileIndex(org.springframework.ui.Model)
13:31:38.961 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/product/getUserProfile]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.ProductController.getUserProfile(java.lang.Long)
